image,query,label,startX,startY,endX,endY
db99b9e4-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
df71f9c8-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,13,138,486,352
e184fff8-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,0,,,,
e3ad6a0e-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
ef323454-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,41,325,1296,852
f3f192f0-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,68,126,463,343
f4fe2c76-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,0,,,,
f62feb16-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,1,75,394,496,878
fad5823e-6798-11e5-8dd0-40f2e96c8ad8.jpg,roadside garbage,,,,,
134f5306-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,30,173,1101,1703
14c6b4fe-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
14ef7c18-679b-11e5-af8c-40f2e96c8ad8.png,rubbish,0,,,,
180bb8e4-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
19aba664-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,0,2,460,285
1be2caac-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,3,3,500,375
1cd61752-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
2067208c-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,54,26,593,400
23382838-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,85,55,568,570
25a736d6-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
27b7b5b8-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
27de75ae-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
2af56c0c-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,18,132,468,293
2da41354-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,45,157,355,268
2f9411d2-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
31fb8784-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,0,,,,
34379ace-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
35ac3f2c-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
36f39db2-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,0,,,,
39494454-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
3ae378ca-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,30,104,597,325
3ca1a088-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
3d5b4f60-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
3f3d3f46-679b-11e5-af8c-40f2e96c8ad8.JPG,rubbish,,,,,
4167b738-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
4298e712-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
42ece894-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
44ab3b5e-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
48873fd4-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
4c147cde-679b-11e5-af8c-40f2e96c8ad8.JPG,rubbish,1,62,426,1048,960
4c4b329c-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,27,195,629,507
4f48b352-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,96,325,1010,763
51b51824-679b-11e5-af8c-40f2e96c8ad8.gif,rubbish,,,,,
533a504c-679b-11e5-af8c-40f2e96c8ad8.png,rubbish,,,,,
5666c516-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,81,24,1183,944
587baaf6-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
5999dfd4-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,15,75,604,391
5a0c58e8-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
5ba20734-679b-11e5-af8c-40f2e96c8ad8.png,rubbish,0,,,,
5c911cf2-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,765,560,1539,1024
631f9f9e-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,197,744,2784,1851
6b60dd9e-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
6fe99f36-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,79,1,454,276
73f3b7e2-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
764aa67c-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
79a0124e-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,,,,,
7bfed296-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,0,,,,
7e26b660-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,56,212,763,506
7f87b73e-679b-11e5-af8c-40f2e96c8ad8.jpg,rubbish,1,13,86,342,232
00a5c14e-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
079deaee-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
08c0dc6a-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
09ba1f5a-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
0c467a98-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
0d7cc58e-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
1069a74e-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
16d141f0-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
1a347966-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,140,380,417,665
1c5c6992-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
2daaf204-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
2f1bfc5a-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
30d3f67e-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
32ad0828-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,151,65,616,477
3305e9de-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,141,152,579,505
33e3c402-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
352f28ce-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
40977f36-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
4551a6e6-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
45bcc796-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
46673910-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
49d22132-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
5167fe44-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,192,138,487,380
51a6b8a0-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
5e415b4c-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
5e89d796-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
5f7ad20e-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
6b8a04ac-67a1-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
b7b86ebe-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
b900043a-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,365,453,998,692
bd624f24-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,363,310,900,600
c069551e-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
c3e120e6-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
cc96c98e-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,295,331,633,510
d855e19c-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
e0449fa6-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
e365bee0-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
e7941b4c-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
e8887d18-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,126,431,1209,762
ead7d12c-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
ef3fcb0c-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
efa816f8-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
f01435ae-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,790,356,1673,1908
f29202de-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,0,,,,
f3905e74-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,947,817,3219,2144
fd66bbc8-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,1,29,78,780,520
ff3f23cc-67a0-11e5-a5ed-40f2e96c8ad8.jpg,street garbage,,,,,
05c8ebfa-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
071ddf2e-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,87,10,435,265
0809ed42-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
09db550c-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,430,1510,3478,3451
3943d558-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,52,72,187,176
3c0ef588-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
3ee16ebc-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
3fc8a174-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,25,284,549,1048
4333c5be-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,4,3,500,279
47531a5a-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,110,254,1600,993
4aea0dcc-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,73,162,466,316
4cc9d74e-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,63,516,633,941
5452da10-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
54f31b92-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
55bf6c38-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
5708cfe4-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
59db14f2-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
5ae4e6fc-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,26,48,429,414
5c68c124-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
5da02816-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,214,147,344,413
611fb088-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
6524b944-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
65955230-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
686bba3a-679d-11e5-90f4-40f2e96c8ad8.JPG,street litter,0,,,,
6d37704a-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,60,111,312,141
6e96f15e-679d-11e5-90f4-40f2e96c8ad8.jpeg,street litter,,,,,
71773618-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
75d0cd0a-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,0,,,,
7bb28b32-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,0,,,,
7c36afa2-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,275,137,468,455
7e47b214-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
7fef2ae8-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,0,,,,
80aca528-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,101,141,496,367
8207f620-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
850e6188-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,694,466,854,779
867def48-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
893812ea-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
8a70c2d8-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,0,,,,
8b9e324e-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,0,,,,
8e783a00-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,8,2,615,404
9007c728-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
9adb3ce8-679d-11e5-90f4-40f2e96c8ad8.JPG,street litter,1,603,805,720,910
9d53e8b2-679d-11e5-90f4-40f2e96c8ad8.JPG,street litter,1,473,524,3500,1932
d1625026-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,,,,,
d422c64c-679d-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,22,68,133,175
f7c31030-679c-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,66,68,378,251
fc27730a-679c-11e5-90f4-40f2e96c8ad8.jpg,street litter,1,18,54,319,343
09064b10-679c-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
15461d1a-679c-11e5-a533-40f2e96c8ad8.JPG,trash,1,334,515,1485,1073
1713c46c-679c-11e5-a533-40f2e96c8ad8.jpg,trash,0,,,,
173f7b16-679c-11e5-a533-40f2e96c8ad8.png,trash,,,,,
1b3085e4-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,27,84,287,224
21762468-679c-11e5-a533-40f2e96c8ad8.png,trash,,,,,
22747a7c-679c-11e5-a533-40f2e96c8ad8.6a00d8341c630a53ef015392bde75c970b-300wi,trash,,,,,
25fbaf4e-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,38,52,381,245
2a798c3a-679c-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
2bf41454-679c-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
2c33b546-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,14,71,261,182
30317fc0-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,3,159,436,328
310cb360-679c-11e5-a533-40f2e96c8ad8.gif,trash,,,,,
31e26370-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,2,3,499,326
349f0974-679c-11e5-a533-40f2e96c8ad8.jpg,trash,0,,,,
34eb7e62-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,23,94,593,393
384ca7e8-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,68,101,217,403
392bee8a-679c-11e5-a533-40f2e96c8ad8.jpg,trash,1,126,22,2163,1367
87e4f2c0-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
88172114-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
8b1514c0-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,272,358,1119,764
8e897574-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,459,977,1698,2565
94886d18-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
95406aa8-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,129,1170,2799,4252
a71abc38-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
a95b9814-679b-11e5-a533-40f2e96c8ad8.JPG,trash,,,,,
a9e6b336-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,46,121,352,263
aac7590e-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,40,601,1679,1117
bb597914-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
bb874434-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,269,204,623,463
bbb8e818-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,132,32,454,391
bdb07e74-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
bf192dd8-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
bf623154-679b-11e5-a533-40f2e96c8ad8.png,trash,0,,,,
c03f4f8a-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
c439e6ea-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,118,499,943,1237
c78278b2-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,308,119,411,203
c98e686e-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
cc5c414c-679b-11e5-a533-40f2e96c8ad8.JPG,trash,1,305,473,1485,900
cc9a9b04-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,9,10,493,369
cd5be980-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,15,19,449,338
ce8848d0-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,67,32,1067,717
d220b05e-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
d7a7087a-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,0,333,2048,1365
dce3483a-679b-11e5-a533-40f2e96c8ad8.JPG,trash,1,56,61,1492,1127
f174c27e-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
f3f6e950-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,325,113,435,327
f50857e8-679b-11e5-a533-40f2e96c8ad8.jpg,trash,1,10,174,597,449
f5f4c3e4-679b-11e5-a533-40f2e96c8ad8.jpg,trash,,,,,
731fe2d4-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
7530958c-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
77d47952-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
792f9e6c-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,153,68,440,353
7bc116a6-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
7e658be4-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,148,222,1300,878
80bfceae-679e-11e5-b0d3-40f2e96c8ad8.png,trash on roads,1,30,240,1578,1039
81c378c8-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
81ff468c-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
8237471c-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
826e000e-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,2,0,619,417
83f32530-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
858f29f2-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
85b2d064-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
89b70964-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
8b245de2-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,16,171,598,402
8b9e7258-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
8d108cde-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
9117d378-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,1040,1346,1994,1913
9598b174-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
96f01094-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
99cf372c-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,91,70,392,225
9a2ad2b2-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
9c6ae800-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
9e7be676-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,0,,,,
9f926634-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
a1cc13b4-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,233,240,592,380
a210c932-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,111,79,262,192
a4995a0c-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
a4c86fb8-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,105,162,626,448
a5ea616c-679e-11e5-b0d3-40f2e96c8ad8.png,trash on roads,0,,,,
aa2088ba-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
ad7286d0-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
ae586b14-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
afe42072-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
b01814f4-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,608,1262,2288,2039
b6b92d2a-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
b8cf4c34-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,62,138,158,215
b95d0380-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
b975e710-679e-11e5-b0d3-40f2e96c8ad8.JPG,trash on roads,,,,,
ba01cf5a-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,253,143,591,230
bbd22d48-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,124,228,581,430
be03cab8-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
c0aa7294-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
c3352676-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
c5e12690-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,,,,,
c68f666a-679e-11e5-b0d3-40f2e96c8ad8.jpg,trash on roads,1,132,157,338,312
c8e3c5a0-679e-11e5-b0d3-40f2e96c8ad8.JPG,trash on roads,1,28,44,400,270
c9e9be1e-679e-11e5-b0d3-40f2e96c8ad8.JPG,trash on roads,,,,,
00313e1a-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
05b88d70-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
07bf388a-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
0b70052c-67a0-11e5-89b3-40f2e96c8ad8.jpeg,waste,,,,,
101a1540-67a0-11e5-89b3-40f2e96c8ad8.JPG,waste,,,,,
15124036-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
181d2214-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
1c876148-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,26,170,592,443
1e183230-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,4,8,2560,1920
302a3e1e-67a0-11e5-89b3-40f2e96c8ad8.JPG,waste,,,,,
398d6594-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
3a0f2156-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,63,1260,3500,2690
3bf77554-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,166,382,922,675
416d45f4-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,5,131,228,216
41f8e5fa-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,0,,,,
421dc3c0-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,47,181,606,399
42ac05a4-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
4496ea3c-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,26,136,417,344
51c09ea6-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,28,130,370,280
52a1889e-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,7,4,626,450
54c316b0-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,0,,,,
5802c9ce-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,1,2,345,273
5c777266-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
5ed237e4-67a0-11e5-89b3-40f2e96c8ad8.jpg,waste,1,2,8,374,373
bf3122a4-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,25,20,678,541
c3113530-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
c51c204c-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,0,,,,
c6da287a-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
ce179f46-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,91,29,785,526
cfa45e80-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,7,10,512,387
d2f86bda-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,43,503,1353,755
d5f7425c-679f-11e5-89b3-40f2e96c8ad8.JPG,waste,1,11,15,416,277
d73ce4e6-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
dadd3b28-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
df2dfd5c-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,16,13,458,253
e0c11ed8-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,1367,1000,2368,1367
e4b1a670-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
e6ea104e-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
e8ea4080-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
ef2002e6-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
f1ddb3de-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,44,16,849,553
f42f666e-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,6,2,900,599
f57caa36-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,68,150,404,272
f775f9c8-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,,,,,
fa91c5ba-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,327,238,1898,1442
fcf6aa8c-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,4,6,629,386
fe465ee6-679f-11e5-89b3-40f2e96c8ad8.jpg,waste,1,6,345,1300,973
